courseID,course_category,course_start_date,course_end_date,pesel
480870763,A,2022-11-03,2023-03-30,67229626760
467324804,AM,2022-11-20,2023-02-21,73520703425
744109922,AM,2022-11-19,2023-03-06,90694913391
299799328,B1,2022-11-25,2023-02-08,98249094090
456667305,E,2022-11-02,2022-12-09,46309016455
400419405,B,2022-11-01,2023-01-05,47141891382
391512880,B,2022-11-06,2023-03-09,41077673644
428981199,B,2022-11-01,2023-03-25,56300580708
354245338,B,2022-11-01,2023-01-09,22068474801
241007811,A,2022-11-24,2023-02-10,97926092043
488347725,A,2022-11-01,2022-12-26,77757419161
868400663,E,2022-11-27,2023-05-17,71504440909
159387994,B,2022-11-27,2023-04-14,51968123811
108779263,B,2022-11-09,2023-02-18,98785420380
512047648,A,2022-11-07,2022-12-18,77203025498
114357763,A,2022-11-02,2023-04-23,14626708949
912501297,D,2022-11-19,2023-01-14,91722077742
115635002,B,2022-11-09,2023-01-14,45292613172
915891563,B,2022-11-25,2023-03-25,26511472494
748015901,B,2022-11-23,2023-04-29,83996690274
802257332,B,2022-11-05,2023-01-08,22886487542
987035056,B,2022-11-20,2023-01-06,50016561612
917689791,B,2022-11-12,2023-01-19,22406203828
607414283,B,2022-11-15,2022-12-25,48723557970
559087670,B,2022-11-27,2023-04-13,91292831508
628658769,B,2022-11-18,2023-04-13,38121782841
643108120,B,2022-11-23,2023-02-20,36855919935
226274667,B,2022-11-03,2022-12-08,28727772002
643556594,B,2022-11-30,2023-05-06,84582460581
874092297,B,2022-11-27,2023-04-20,42257556850
542466002,A,2022-11-22,2022-12-28,11205872404
525007329,B,2022-11-14,2023-02-28,43611798529
239744142,B,2022-11-11,2023-03-08,56700132454
432036426,B,2022-11-01,2023-03-21,32331397183
256342938,B,2022-11-03,2023-02-03,65330291742
493318564,B,2022-11-04,2023-03-27,73628796179
427550831,B,2022-11-16,2023-04-07,10182413307
532612204,B,2022-11-18,2023-01-03,50432919683
736755405,B,2022-11-01,2023-03-24,72212196992
207127188,B1,2022-11-28,2023-03-13,49677068447
756421959,B,2022-11-23,2023-02-24,55344969539
761072026,B,2022-11-03,2022-12-09,54081260016
937556524,B,2022-11-03,2023-01-07,81017470603
956858684,B,2022-11-29,2023-01-27,11718283100
402115929,A,2022-11-27,2023-01-20,24265371870
800873880,B1,2022-11-29,2023-03-02,25767877003
814364563,B,2022-11-02,2023-02-11,56660354862
858312669,B,2022-11-17,2023-03-08,18460847899
109614148,B,2022-11-04,2023-02-09,52925751137
350641780,D,2022-11-28,2023-01-04,52234239716
492869652,B,2022-11-04,2022-12-13,12383568530
478998284,B,2022-11-28,2023-04-26,76950303521
287948951,B,2022-11-07,2023-03-24,31534957556
496556687,D,2022-11-08,2022-12-17,99788837638
969444379,B,2022-11-01,2023-01-18,12704491309
974693221,D,2022-11-06,2023-03-29,51957708715
170045520,B,2022-11-08,2023-02-18,47052946027
991371250,A,2022-11-16,2022-12-29,78324553757
689060500,B,2022-11-06,2023-02-01,22623250590
569126796,A,2022-11-08,2022-12-28,65679360713
145076622,C,2022-11-23,2023-01-26,28626732944
480356278,B,2022-11-18,2023-02-10,89701982508
354908399,A,2022-11-01,2023-01-07,89652463342
915959529,A,2022-11-09,2022-12-18,33109242456
909327322,B,2022-11-14,2023-03-02,58164296551
988391892,B,2022-11-13,2023-04-19,76099277879
277615283,B,2022-11-22,2023-05-21,44016123362
644913528,B,2022-11-17,2023-03-30,50755990747
252285711,A,2022-11-02,2022-12-06,21574676631
395850421,B,2022-11-27,2023-03-02,12210074280
827043947,B,2022-11-03,2023-02-28,96767928160
394429391,B,2022-11-01,2023-04-29,89215652120
270376048,A,2022-11-07,2023-02-17,15803952076
965666768,A,2022-11-02,2023-03-15,17258406503
472286621,C,2022-11-13,2023-04-15,91933862959
171383823,C,2022-11-27,2023-05-29,33373756017
730622645,B,2022-11-08,2022-12-24,34892053832
236243654,B,2022-11-27,2023-05-20,77824683613
673978499,B,2022-11-27,2023-02-08,16129542755
405177179,B,2022-11-27,2023-01-27,60574474899
351906985,A,2022-11-10,2023-04-24,22179197736
601810312,B,2022-11-24,2023-04-09,95420554854
822845104,C,2022-11-14,2023-04-17,18875605852
771198378,B,2022-11-24,2022-12-25,82124893456
862090378,D,2022-11-30,2023-05-02,15632637077
470787376,B,2022-11-11,2023-01-31,88154213613
550259325,B,2022-11-22,2023-04-30,25356341754
519804555,D,2022-11-28,2023-03-30,65169351046
364764293,D,2022-11-02,2023-02-04,62704457634
754575880,A,2022-11-05,2022-12-21,55490331822
745025646,A,2022-11-18,2022-12-22,95886205508
400682535,A,2022-11-28,2023-03-28,32377542292
225417589,B,2022-11-18,2023-03-24,29692480826
117825676,B,2022-11-10,2023-02-07,20685639706
864051151,B,2022-11-30,2023-01-17,82196085788
579795926,AM,2022-11-18,2023-01-28,37709090297
696757209,B,2022-11-02,2023-03-22,18594174283
852495924,A,2022-11-28,2023-03-14,52436950467
563238759,B,2022-11-25,2023-01-17,50659444758
447178524,B,2022-11-26,2023-01-05,49589806428
764269884,B,2022-11-29,2023-05-15,27434488224
984298824,B,2022-11-18,2023-02-14,63117008648
473735189,A,2022-11-07,2022-12-12,69480968918
792318022,B,2022-11-26,2023-01-17,58014087792
640597049,B,2022-11-03,2023-04-25,86869829330
486712465,B,2022-11-11,2023-05-06,25563202902
788667112,A,2022-11-30,2023-02-15,21593476806
189417969,B,2022-11-30,2023-02-23,80181144780
839672571,B,2022-11-01,2022-12-21,98811435636
908320970,D,2022-11-19,2023-02-27,47636823581
770533118,A,2022-11-20,2023-04-12,57012363745
255447514,AM,2022-11-17,2023-01-08,52024111677
709441629,B,2022-11-19,2023-01-24,55161509519
315449123,B,2022-11-20,2023-04-04,53853652738
637523124,B,2022-11-22,2023-03-18,94896836949
390943046,B,2022-11-03,2023-02-03,24770285871
421701360,C,2022-11-12,2023-04-24,97786149916
465855153,B,2022-11-15,2023-03-20,16302769330
691042551,B1,2022-11-13,2023-03-12,46222105677
273763704,C,2022-11-13,2023-03-16,37837057781
590658055,B,2022-11-15,2023-05-13,29119094847
177123487,B,2022-11-22,2023-02-14,83842016556
156376473,B,2022-11-12,2022-12-14,37859733367
963179550,B,2022-11-11,2023-01-08,25088963823
773143867,D,2022-11-06,2023-03-18,54497844254
907781365,B,2022-11-11,2023-05-13,47253687004
186936814,B,2022-11-06,2023-04-29,30342619534
409954044,A,2022-11-11,2022-12-16,52393002263
354228200,B,2022-11-05,2023-03-31,36484586225
429301884,B,2022-11-25,2023-03-17,55811144777
118087728,B,2022-11-21,2023-01-20,55692921526
548959895,B,2022-11-09,2023-03-10,97881093651
539269024,B,2022-11-08,2023-01-19,64862468001
958486381,C,2022-11-09,2022-12-20,50528359831
671340987,A,2022-11-11,2023-04-16,14769816472
592203298,B,2022-11-10,2023-04-30,91597379686
220572067,B,2022-11-24,2023-01-26,47995036313
774415475,B,2022-11-13,2023-02-25,96902404217
187209800,D,2022-11-30,2023-05-03,28767333138
660104773,A,2022-11-03,2023-04-02,70179134005
960970439,B,2022-11-05,2023-02-19,30286508973
795593292,B,2022-11-17,2023-01-11,45848460115
713540344,A,2022-11-12,2022-12-26,50143895558
720256966,E,2022-11-10,2022-12-11,59523157757
408027760,B,2022-11-07,2023-04-21,97626449569
527054104,B,2022-11-27,2023-01-02,81035148829
919844202,E,2022-11-02,2022-12-02,62502951444
302094125,B,2022-11-16,2023-05-18,68268407777
699051116,B,2022-11-05,2023-04-03,50951482403
994246199,A,2022-11-25,2023-03-03,70289427426
309483498,B,2022-11-30,2023-02-11,60731265087
263032524,B,2022-11-02,2023-02-20,74526701224
627830018,C,2022-11-19,2023-04-03,59685130602
573358985,D,2022-11-14,2023-01-15,38262642273
498723768,B,2022-11-28,2023-03-04,86919986426
670628554,A,2022-11-09,2023-02-23,50783592708
586369053,B,2022-11-30,2023-04-27,77662451740
128978851,B,2022-11-29,2023-04-10,94454152959
515734601,B,2022-11-08,2023-02-04,88707585265
253092615,A,2022-11-21,2023-04-15,26741992659
495592157,A,2022-11-03,2023-03-23,27718817082
348748098,B,2022-11-02,2023-02-13,15051349364
696785985,B,2022-11-30,2023-04-30,50373570718
317947248,A,2022-11-15,2023-02-03,42550519981
875883470,C,2022-11-07,2023-01-09,36704225406
978349500,B,2022-11-14,2023-02-12,11610602197
821262046,B,2022-11-05,2023-02-08,50472442712
392278132,B,2022-11-15,2023-02-20,16457948246
398493264,B,2022-11-22,2023-01-02,36093135777
576144893,B,2022-11-14,2023-05-12,58955247180
913407468,B,2022-11-26,2023-05-25,57128264777
143433626,AM,2022-11-08,2023-02-21,96417480158
830688301,B,2022-11-28,2023-05-19,63358089616
828354884,B,2022-11-18,2023-02-19,44064408434
211341866,B,2022-11-29,2023-03-11,82716647223
659842685,B,2022-11-18,2023-02-18,88374754819
946639119,D,2022-11-21,2023-04-15,23832130240
316068270,B,2022-11-01,2023-05-01,22338661723
307888043,C,2022-11-30,2023-01-24,70755952644
530536802,B,2022-11-04,2022-12-18,66956925900
755543593,B,2022-11-04,2023-04-29,31795913000
932192579,B,2022-11-08,2023-02-12,89411907657
657754585,C,2022-11-28,2023-04-18,16920757209
239122851,B,2022-11-03,2023-01-21,10577200344
368767253,A,2022-11-11,2023-03-24,35422248285
328322073,B,2022-11-08,2023-05-09,29088064932
829333240,B,2022-11-15,2022-12-29,55976184781
217368303,B,2022-11-04,2023-04-18,82092030416
965502862,B,2022-11-18,2023-04-23,58314023171
322385099,C,2022-11-13,2023-01-15,38873402647
658840426,A,2022-11-03,2023-04-27,93653309578
397012304,A,2022-11-18,2023-02-22,65995022860
769348901,AM,2022-11-30,2023-01-18,41925510967
285763480,B,2022-11-17,2023-05-09,59941797723
399295599,B,2022-11-22,2023-02-14,82755663435
789705886,A,2022-11-06,2023-01-18,56970375312
636176057,B,2022-11-13,2023-02-07,56383854673
496095429,B,2022-11-04,2022-12-09,61176059791
110238208,C,2022-11-10,2023-01-02,24659962873
285340809,B,2022-11-18,2023-05-05,44759851866
468018009,B,2022-11-02,2023-02-02,45198707031
322632071,C,2022-11-10,2023-02-14,38144746133
633974859,B,2022-11-15,2023-04-27,32412248844
369920460,B,2022-11-12,2023-01-14,51841977320
788762211,B,2022-11-17,2022-12-30,42806033307
772365649,B,2022-11-26,2023-05-25,14390794525
101288311,B,2022-11-19,2023-03-25,78447036600
502870554,B,2022-11-11,2023-01-09,84230521345
763380539,B,2022-11-25,2023-04-01,67249817145
363106447,B,2022-11-25,2023-01-01,30644770002
729923290,C,2022-11-29,2023-05-27,63916969856
129170642,B,2022-11-30,2023-01-14,17903858542
616811784,AM,2022-11-20,2023-03-10,34348668048
908634793,B,2022-11-21,2023-05-17,65700719526
711717243,B,2022-11-30,2023-04-11,73661404555
293162302,B,2022-11-03,2023-03-15,88050127642
866533590,B,2022-11-08,2023-01-07,67824571446
367067344,D,2022-11-24,2023-04-06,29522671459
295146170,A,2022-11-05,2023-02-23,77621703643
191086432,B,2022-11-28,2023-04-15,17237826306
815060417,B,2022-11-13,2023-04-25,40803008182
329945793,B,2022-11-17,2023-01-07,32045501820
192870358,B,2022-11-13,2023-04-13,72478498998
383852649,B,2022-11-04,2023-03-02,84373553375
412637684,B,2022-11-06,2023-03-17,67205832121
940473201,E,2022-11-06,2023-03-31,31951495679
771622979,B,2022-11-16,2023-04-15,84353970709
721027707,C,2022-11-08,2023-04-23,66790668506
890501412,B,2022-11-07,2022-12-07,24519403245
322244268,B,2022-11-22,2023-01-30,27378852271
234517402,A,2022-11-18,2023-04-03,98394390508
932101731,AM,2022-11-17,2023-03-31,38794675840
100113853,B,2022-11-08,2022-12-30,83051756869
252772567,A,2022-11-14,2023-01-08,27421974422
641435530,B,2022-11-26,2023-05-11,16815585098
172445420,B,2022-11-29,2023-01-07,40934426367
502737418,B,2022-11-25,2023-03-16,43569271182
680338843,B,2022-11-20,2023-05-01,26612629115
576668470,B,2022-11-25,2023-01-01,55353700988
417221894,A,2022-11-21,2023-02-13,97739990368
873384286,B,2022-11-29,2023-04-04,85808862140
788533379,B,2022-11-28,2023-03-20,11499601280
112993424,B,2022-11-01,2023-01-09,67681700704
603051450,D,2022-11-06,2023-01-23,39958569353
457362941,A,2022-11-27,2023-01-24,97634965373
698800232,B,2022-11-15,2023-02-22,49945648139
891808635,A,2022-11-30,2023-03-09,82481920372
913603005,A,2022-11-21,2023-03-27,39455578047
609892943,A,2022-11-06,2023-04-27,87366073937
917045268,B,2022-11-11,2023-05-01,63650861804
573053122,B,2022-11-27,2023-04-26,47160262166
716945254,B,2022-11-28,2023-04-05,78914267082
546222235,D,2022-11-08,2023-05-01,38082848570
498130892,B,2022-11-19,2023-02-26,37771537741
263693945,C,2022-11-03,2023-01-08,53697485034
453182812,B,2022-11-27,2023-01-01,66359939912
560750417,C,2022-11-28,2023-05-16,74638034933
929786220,B,2022-11-20,2023-01-02,18611528610
378925656,C,2022-11-04,2023-04-29,56307295187
465039790,B,2022-11-05,2023-05-05,60129381169
206740537,B,2022-11-24,2023-03-28,78144132830
331355724,B,2022-11-22,2023-02-18,52495777134
340778606,A,2022-11-20,2023-05-16,20139134523
307734191,B,2022-11-30,2022-12-31,75549920024
658643820,C,2022-11-21,2022-12-25,16528698470
311048859,A,2022-11-09,2023-03-09,56034391682
778607025,E,2022-11-18,2023-02-27,74021138296
428471476,A,2022-11-27,2023-01-03,80154050167
350581924,B,2022-11-05,2023-02-27,76702206901
530693408,B,2022-11-21,2023-02-04,61089843628
467231636,B,2022-11-23,2023-04-10,37771797137
706190360,C,2022-11-03,2023-05-06,58935233053
824597831,B,2022-11-12,2023-03-08,98186302015
141022467,E,2022-11-25,2023-02-19,21194793144
603546906,C,2022-11-07,2023-01-14,54553359509
804760345,A,2022-11-29,2023-02-07,56958440408
423449858,B1,2022-11-05,2023-02-08,94977473110
569541738,C,2022-11-02,2022-12-08,60731860958
666351502,A,2022-11-26,2023-02-12,82566075300
821949008,A,2022-11-06,2023-01-12,53331021911
512656815,B,2022-11-07,2023-01-20,20100306410
468037268,A,2022-11-13,2023-01-01,80203700070
624683719,B,2022-11-12,2023-02-17,80356704532
512475708,B,2022-11-30,2023-02-13,63289338304
907450580,D,2022-11-25,2023-05-22,27714962859
223983501,B,2022-11-20,2023-04-23,22200961171
215663531,B,2022-11-11,2022-12-27,71910558744
125416203,A,2022-11-26,2023-02-09,52599069029
701176834,B,2022-11-22,2023-05-19,16128342063
432397714,C,2022-11-09,2023-01-21,45959678980
948920962,A,2022-11-19,2023-01-01,33733955974
145655274,B,2022-11-22,2023-02-24,64880985817
368425063,C,2022-11-20,2023-04-09,57311971936
879511963,B,2022-11-12,2023-01-06,50963776098
205237802,B,2022-11-01,2022-12-12,81297217930
768404462,B,2022-11-21,2023-02-08,97882040315
700373965,A,2022-11-24,2023-04-11,72548901642
877489027,B,2022-11-01,2023-03-09,20286228377
801675112,B,2022-11-08,2023-02-24,20150162526
669255351,E,2022-11-27,2023-04-08,76027609914
585345909,B,2022-11-28,2023-01-27,82125188178
432821150,B,2022-11-15,2023-04-07,65542535258
428425767,C,2022-11-17,2023-03-05,13257357937
822184029,A,2022-11-11,2023-03-31,58322817121
628358563,C,2022-11-19,2023-03-31,67834904132
157226256,B,2022-11-26,2023-01-10,19843563590
699737900,D,2022-11-29,2023-01-09,51207005958
947353875,B,2022-11-30,2023-05-05,15630465653
929935039,B,2022-11-03,2023-01-01,58813077620
430628620,A,2022-11-14,2023-01-27,96964436045
526800926,B,2022-11-19,2023-04-13,72625327809
423635025,B,2022-11-15,2023-05-15,34471419228
457011515,B,2022-11-25,2023-05-05,90270157173
521624788,B,2022-11-27,2023-01-01,72802554552
482094982,B,2022-11-02,2023-01-03,36803497331
137892112,C,2022-11-09,2023-02-02,17939089075
543675613,B,2022-11-05,2023-01-01,99785864510
193949324,B,2022-11-23,2023-04-18,68784026413
472106468,C,2022-11-06,2023-01-01,52181462299
831745609,B,2022-11-08,2023-02-22,55935815441
942059086,E,2022-11-06,2023-03-28,26477539796
863125514,E,2022-11-11,2022-12-22,70581922121
543440952,B,2022-11-08,2023-01-03,72217399054
482998803,A,2022-11-13,2023-05-10,92960316992
921956493,B,2022-11-21,2023-03-15,97465081451
704530656,B,2022-11-06,2023-04-01,22012296424
532767303,B,2022-11-06,2022-12-16,11361478656
661375780,D,2022-11-25,2023-02-09,36640118865
907080756,B,2022-11-18,2023-05-17,78342610033
345676732,A,2022-11-23,2023-05-02,89513585025
205191758,A,2022-11-25,2023-01-21,59973930212
959854821,B,2022-11-18,2023-03-10,87680686318
995652232,B,2022-11-05,2023-03-03,73066752527
725888408,B,2022-11-15,2023-03-02,19253251074
310041854,A,2022-11-20,2023-02-12,35245902308
483349648,D,2022-11-08,2023-05-06,66266859806
760701847,AM,2022-11-06,2023-05-05,67803369808
441346684,B,2022-11-01,2023-02-08,23581927805
384687428,B,2022-11-01,2023-04-20,54706477413
541842991,B,2022-11-08,2023-02-22,72360569378
444798628,A,2022-11-09,2023-01-04,53533115653
130044991,B,2022-11-18,2023-04-30,51843365132
834033555,B,2022-11-02,2023-04-03,35264457727
687585314,B1,2022-11-17,2023-03-26,58815122268
141602137,E,2022-11-03,2022-12-05,76609432816
643320889,B,2022-11-30,2022-12-31,21078132768
802102432,E,2022-11-30,2023-05-28,32628881591
980716032,C,2022-11-15,2023-01-08,21276750899
954122157,D,2022-11-29,2023-03-17,77930049599
529955948,B,2022-11-26,2023-02-21,23883547739
990798348,B,2022-11-17,2023-04-30,40991750422
358488499,B,2022-11-19,2023-02-03,31677983182
312790779,B,2022-11-29,2023-05-29,84530943650
392462764,B,2022-11-05,2023-04-28,81568633805
848290830,A,2022-11-07,2023-03-21,92716477956
497986431,C,2022-11-26,2023-04-14,28613386786
374951428,B,2022-11-28,2023-03-03,18975467608
932267089,B,2022-11-27,2023-05-02,65793398906
663640105,B,2022-11-07,2023-01-07,64462273536
618006828,B,2022-11-07,2023-02-19,22708473727
575413337,B,2022-11-11,2023-02-11,38967024133
514084217,A,2022-11-03,2023-02-07,13929769275
229564739,B,2022-11-01,2023-03-21,23847452229
409865645,B,2022-11-14,2023-01-24,66031972374
226887609,C,2022-11-16,2023-04-17,10543927548
428099274,B,2022-11-29,2023-01-21,95831862249
650081072,D,2022-11-08,2023-04-12,51926390620
170770787,A,2022-11-26,2023-03-02,26572000439
829918736,B,2022-11-21,2023-04-21,80926342800
132124343,B,2022-11-03,2023-04-09,89018454377
273779294,B,2022-11-19,2023-01-03,25803518367
124505065,B,2022-11-16,2022-12-21,46517623075
893033878,B1,2022-11-24,2023-02-15,51548360037
904190939,A,2022-11-23,2023-02-28,19395176968
881222659,A,2022-11-19,2023-03-19,92096591036
547201404,E,2022-11-24,2023-03-12,77892098009
375332899,A,2022-11-11,2023-03-14,11606764083
732754551,B,2022-11-22,2023-02-18,78871917786
892025749,D,2022-11-07,2023-02-19,12523283416
473241924,D,2022-11-15,2023-05-05,36185140242
434450042,B1,2022-11-28,2023-02-19,96668098765
108003120,B,2022-11-03,2023-03-12,63979165658
991908418,B1,2022-11-23,2023-02-18,60633429108
955684266,AM,2022-11-23,2023-01-30,26166281070
762276016,B,2022-11-14,2023-03-29,23344037933
343304982,B,2022-11-15,2023-02-20,12847498029
417635545,E,2022-11-16,2023-01-29,76500639954
329486179,B,2022-11-04,2023-03-29,39046573600
594590936,A,2022-11-20,2023-02-19,64760709960
365120050,C,2022-11-23,2023-03-23,71158175847
825125497,B,2022-11-13,2023-03-19,23580968181
289183264,B,2022-11-02,2023-03-23,63922712798
283026296,B,2022-11-23,2023-03-19,70324333736
743519927,B,2022-11-13,2023-03-25,58350173415
529507024,B,2022-11-30,2023-04-25,70026236469
634210987,E,2022-11-20,2023-05-15,45840853188
365908818,AM,2022-11-03,2023-03-01,47675646454
856974611,B,2022-11-14,2023-02-01,42228973404
435252381,B,2022-11-30,2023-02-07,15695815027
494760104,B,2022-11-23,2023-02-21,20100175756
972634300,B,2022-11-09,2023-02-06,44985436099
677458080,B,2022-11-11,2023-01-26,57446630853
477489194,AM,2022-11-17,2023-04-12,90723660828
400502537,B,2022-11-27,2023-03-02,68101925816
863142858,A,2022-11-20,2023-01-05,81511858397
886903085,B,2022-11-29,2023-05-02,39866599874
494398580,B,2022-11-09,2023-02-26,93375807698
114356167,A,2022-11-29,2023-02-20,18214830804
144808186,B,2022-11-04,2023-04-12,77048790702
667887460,B,2022-11-04,2023-02-27,97977899982
180028951,A,2022-11-04,2022-12-28,26113127176
624297555,B,2022-11-19,2023-03-31,21528329819
363020475,C,2022-11-06,2023-04-15,73131242608
340856478,B,2022-11-17,2023-04-08,89546983582
479849736,AM,2022-11-11,2023-04-15,40681420894
565955054,AM,2022-11-23,2023-04-29,94808272874
695230535,B,2022-11-03,2023-03-04,62103036541
685090459,B,2022-11-05,2023-04-22,94402938078
812942852,E,2022-11-11,2023-02-14,36939184396
894008151,A,2022-11-24,2023-04-11,50381876863
228200478,B,2022-11-07,2023-05-05,62830451240
812260595,B,2022-11-16,2023-03-27,53808541452
934748820,B,2022-11-20,2023-01-12,41363161720
525708243,B,2022-11-06,2023-01-14,51770506900
831269114,B,2022-11-21,2022-12-26,82387451039
203785804,B,2022-11-03,2022-12-27,13084866286
257317670,B,2022-11-02,2023-04-21,54650446172
977117942,D,2022-11-11,2023-01-27,21465518561
829213039,D,2022-11-21,2023-03-12,36933802705
217182322,B,2022-11-29,2023-05-27,28654740834
522808502,B,2022-11-29,2023-02-08,10883037555
342991156,B,2022-11-17,2023-04-14,68693091663
469263416,A,2022-11-21,2023-01-27,67135875940
149870655,B,2022-11-24,2023-01-23,22979029886
796043533,AM,2022-11-28,2023-05-21,14499790585
304365675,A,2022-11-20,2023-03-14,51675268170
141525115,B,2022-11-13,2023-04-12,81915991680
720205699,C,2022-11-09,2023-01-01,85570060074
319094741,C,2022-11-28,2023-03-26,76154685071
978728971,A,2022-11-05,2023-01-31,91671307692
575418636,B,2022-11-20,2023-01-28,36848791608
320409715,B,2022-11-30,2023-04-11,15625352844
261750977,B,2022-11-20,2023-03-22,90310957908
742445013,B,2022-11-06,2023-02-01,50163560375
275432065,B1,2022-11-27,2023-05-29,77216631708
582849946,C,2022-11-19,2023-04-15,21373067089
512867969,B,2022-11-02,2023-03-12,76495905697
620372387,B,2022-11-29,2023-01-19,45045128707
271123462,A,2022-11-11,2023-04-20,18406355408
942027328,B,2022-11-28,2023-02-08,86978078709
483502309,B,2022-11-08,2023-03-21,10038484585
694690566,B,2022-11-21,2023-02-22,63341462606
588282289,AM,2022-11-15,2023-02-22,61097683888
110218352,D,2022-11-29,2023-03-27,89645936532
995886799,B1,2022-11-04,2023-02-20,68220988604
720750241,C,2022-11-12,2023-04-16,22772986031
821209805,B1,2022-11-03,2023-01-16,21378090188
159936275,B,2022-11-27,2023-05-20,76967837054
736405450,B,2022-11-17,2023-04-13,90160302533
874568370,E,2022-11-10,2023-05-04,35523747311
113838788,C,2022-11-21,2023-01-07,24396210667
704212156,B,2022-11-05,2023-04-25,39099177177
476235821,B,2022-11-30,2023-04-19,47829512254
200802162,D,2022-11-13,2023-02-02,10084373998
932604117,C,2022-11-21,2023-04-19,56882733478
697824859,C,2022-11-21,2023-03-08,59413195731
146237288,A,2022-11-01,2022-12-30,50018180324
263381831,A,2022-11-21,2023-04-24,74038212893
554937989,E,2022-11-12,2023-03-05,14136669678
277186158,C,2022-11-07,2023-02-20,67563802820
754986485,B,2022-11-07,2023-04-22,45416653225
208423187,B,2022-11-23,2023-02-10,52042501549
618953016,C,2022-11-27,2023-01-28,52437763609
647560094,B,2022-11-11,2023-04-10,48773098058
845158866,B,2022-11-03,2022-12-10,92091362593
309983544,A,2022-11-15,2023-03-05,76230098160
191694964,B,2022-11-18,2023-04-02,70246520663
289590233,B,2022-11-07,2023-03-11,68360960070
916921273,E,2022-11-04,2023-03-11,66577664969
924782461,B,2022-11-25,2023-01-31,75192291846
736693420,B,2022-11-08,2023-02-28,74725546054
104605511,C,2022-11-25,2023-03-19,73418188180
893124400,C,2022-11-28,2023-02-10,25559152566
852292117,D,2022-11-21,2023-05-04,55964412812
129229738,B,2022-11-19,2023-02-12,74135153945
380317568,B,2022-11-20,2023-02-25,83510533874
159186742,B,2022-11-09,2023-01-25,77465037403
419272243,B,2022-11-10,2023-02-21,35051088233
508882939,B1,2022-11-18,2022-12-18,68991628828
965255625,B,2022-11-16,2023-05-19,58866876875
617160562,C,2022-11-20,2023-01-01,62466372434
458716515,A,2022-11-10,2023-01-31,82989902394
982463353,E,2022-11-11,2023-02-28,55377332839
528119786,A,2022-11-19,2023-02-19,63360109727
792151165,B,2022-11-10,2023-04-13,17383324960
418048701,B,2022-11-22,2023-04-25,20773891363
288807772,B,2022-11-08,2023-03-26,54145231068
589543376,B,2022-11-24,2023-05-10,65466620874
300822402,B1,2022-11-04,2023-01-15,76254192453
211223556,B,2022-11-20,2023-05-08,52030299520
517380084,B,2022-11-08,2022-12-28,77409177561
335044940,B,2022-11-30,2023-01-05,69526729481
661694505,C,2022-11-24,2023-03-08,22884718696
419256810,B,2022-11-20,2023-01-03,87792579505
941601445,B,2022-11-24,2023-04-26,34976137003
402867332,B,2022-11-03,2023-03-21,54254182472
102622413,A,2022-11-07,2023-01-06,99754687927
890899942,B,2022-11-28,2023-02-21,87999176590
965811478,B,2022-11-27,2023-03-24,76181256523
811533478,B,2022-11-06,2023-03-11,49495551826
734851432,B,2022-11-02,2023-02-15,43713108369
262737693,C,2022-11-23,2023-04-22,68870696549
315658406,B,2022-11-22,2023-04-21,99984460232
230947447,B,2022-11-05,2023-03-19,52588804538
940088514,B,2022-11-09,2023-03-21,58692881218
377535354,B,2022-11-16,2023-05-13,11506994939
730315768,B,2022-11-24,2023-01-12,24671046713
845429108,AM,2022-11-20,2023-02-23,23615937854
166414035,B,2022-11-18,2023-02-01,61168283316
122512695,B,2022-11-20,2023-03-12,23063025933
547888182,D,2022-11-09,2023-03-05,37818004223
516248681,B,2022-11-13,2023-04-06,56264462333
837454510,A,2022-11-08,2023-03-30,40866413837
565543314,B,2022-11-10,2023-04-23,97518052628
145585362,B,2022-11-17,2023-04-10,15141204548
149189620,B,2022-11-10,2022-12-22,26732588996
561059439,B,2022-11-10,2023-04-20,98851256817
648459430,AM,2022-11-05,2023-04-26,24719487992
862341407,B,2022-11-17,2023-03-19,57955807210
856259341,B,2022-11-11,2023-03-08,47971525376
297871647,B,2022-11-04,2023-01-05,42617364130
985133174,A,2022-11-15,2023-01-07,54310553612
869188230,B,2022-11-14,2023-05-06,45820071871
400214720,B,2022-11-30,2023-04-18,43444685022
818518692,E,2022-11-05,2023-01-20,22930571198
543438141,B,2022-11-23,2023-03-10,15597376006
981995485,B,2022-11-12,2022-12-16,46853793259
810265809,C,2022-11-17,2023-04-20,12525493946
746897810,AM,2022-11-29,2023-05-08,75676892695
137725275,B,2022-11-08,2023-05-09,54973638273
203333412,B,2022-11-01,2023-02-28,80849078096
946021507,D,2022-11-25,2023-01-08,25497574562
126342676,B,2022-11-08,2023-03-27,78999295719
905246725,A,2022-11-04,2023-04-06,30768837912
715712943,B,2022-11-01,2023-02-28,80923850516
101157074,A,2022-11-07,2022-12-14,28649197322
265953431,B,2022-11-05,2023-03-03,46510093735
311077424,B,2022-11-13,2023-03-09,20573429201
548378029,C,2022-11-24,2022-12-31,19384990673
415917420,A,2022-11-23,2023-05-22,94770368286
392284539,B,2022-11-09,2023-01-14,16162857307
357122726,B,2022-11-06,2023-01-22,49416487638
908880899,C,2022-11-24,2023-04-01,89615138850
611441782,A,2022-11-08,2023-02-23,27377478667
219849451,B,2022-11-09,2023-03-28,59560319536
200219562,B1,2022-11-04,2022-12-17,72198492863
715406150,D,2022-11-06,2023-03-01,62456014911
